id,account_holder,bank_name,account_number,routing_or_ifsc,balance,source,created_at
5008,Sara Barton,"Fuentes, Patton and Wolf Bank",4704838247,082945329,228503.28,,2025-09-08T02:22:50
5009,Ricardo Thompson,Pollard and Sons Bank,3084589180,063681550,415741.13,,2025-09-08T02:22:50
5010,Cheryl Phillips,Wilson Ltd Bank,1969245836,058185100,909881.68,,2025-09-08T02:22:50
5011,Carrie Thomas,Martinez Group Bank,6978722373,070544198,697632.53,,2025-09-08T02:22:50
5012,Anthony Harris,Austin-Hall Bank,9171420266,035963976,849452.91,,2025-09-08T02:22:50
5013,Tanya Diaz,"Cox, Sharp and Stone Bank",0542328746,015382645,850638.11,,2025-09-08T02:22:50
5014,Cindy Mason,Ferguson-Smith Bank,1000545482,048327266,795497.94,,2025-09-08T02:22:50
5015,Luis Fox,Davis-Gomez Bank,4238848161,113461361,289403.63,,2025-09-08T02:22:50
5016,Carolyn Morris,Bates-Delacruz Bank,5780109982,032585580,251585.6,,2025-09-08T02:22:50
5017,Taylor James,"Olson, Jones and Smith Bank",1716686951,059911344,192913.72,,2025-09-08T02:22:50
5018,Curtis Marsh,Brown LLC Bank,9128419052,025881152,105277.92,,2025-09-08T02:22:50
5019,Joseph Delgado,Foster and Sons Bank,7672790742,095809740,626879.84,,2025-09-08T02:22:50
5020,Whitney Burns,Wallace LLC Bank,3086686650,128164174,738892.04,,2025-09-08T02:22:50
5021,Marie Liu,"Thornton, Marshall and Villanueva Bank",5506391857,090736999,459694.13,,2025-09-08T02:22:50
5022,Stephanie Tucker,"Lopez, Bailey and Hughes Bank",2000196406,053929947,600848.66,,2025-09-08T02:22:50
5023,Stephen Mitchell,"Acosta, Watson and Bautista Bank",8222252295,095701987,635323.9,,2025-09-08T02:22:50
5024,Kristen Shields,"King, Thompson and Coleman Bank",1906107858,054637063,963563.78,,2025-09-08T02:22:50
5025,Donald Walter,Jones-Daugherty Bank,3279018838,062092166,306868.63,,2025-09-08T02:22:50
5026,Deanna Richardson,Howard-Carter Bank,7097286456,026990660,346907.41,,2025-09-08T02:22:50
5027,Linda Obrien,Hart-Vega Bank,4872412597,075402905,113297.5,,2025-09-08T02:22:50
5028,Willie Powell,Charles LLC Bank,2732311222,076841141,974874.47,,2025-09-08T02:22:50
5029,Robert Clark,"Barnes, Sanders and Medina Bank",0030988000,036771853,328520.92,,2025-09-08T02:22:50
5030,Ashley King,Richardson-Hahn Bank,2975802547,042854175,711559.13,,2025-09-08T02:22:50
5031,Paul Calderon,Trevino-Smith Bank,6208055118,037551409,909599.07,,2025-09-08T02:22:50
5032,Erica Richardson,"Wagner, Hodges and Martin Bank",8478067129,104008270,347055.4,,2025-09-08T02:22:50
5033,Raymond Day,Arnold Ltd Bank,7678264381,118504249,702347.8,,2025-09-08T02:22:50
5034,Jessica Alvarez,"Smith, Haley and Allen Bank",8124571069,019875653,449221.96,,2025-09-08T02:22:50
5035,Melanie Garrett,Wilkinson-Valdez Bank,8511468063,043518083,716792.23,,2025-09-08T02:22:50
5036,Miguel Summers,Gray Group Bank,0174767020,013974505,592534.86,,2025-09-08T02:22:50
5037,David Good,"Dawson, Hodges and Baker Bank",2152510897,064113328,113699.39,,2025-09-08T02:22:50
5038,Susan Garner,"Chavez, Kennedy and Nelson Bank",4800179903,108783012,658633.77,,2025-09-08T02:22:50
5039,Kenneth Hahn,"Johnson, Knapp and Clark Bank",9512009268,106848593,643773.17,,2025-09-08T02:22:50
5040,Donna Wells,"Rowe, Howe and Allen Bank",5631216392,092654176,969692.56,,2025-09-08T02:22:50
5041,Dale Perez,Stephens LLC Bank,6207397955,105218661,887330.55,,2025-09-08T02:22:50
5042,Dennis Jones,Jackson LLC Bank,4527451754,129591597,508628.08,,2025-09-08T02:22:50
5043,Jimmy Burns,"Weber, Cooper and Cabrera Bank",6075459153,121729464,354531.94,,2025-09-08T02:22:50
5044,Allen Green,Gomez Ltd Bank,9070045839,028615668,963356.05,,2025-09-08T02:22:50
5045,Deborah Turner,Davis PLC Bank,8202357074,057383440,403317.08,,2025-09-08T02:22:50
5046,Joseph Hernandez,Nguyen Group Bank,8637810870,088198866,110777.26,,2025-09-08T02:22:50
5047,Kenneth Rodriguez,Brady Inc Bank,0068007244,028927657,357962.83,,2025-09-08T02:22:50
5048,Debra Williams,Forbes Group Bank,2830414940,017285009,493021.19,,2025-09-08T02:22:50
5049,Kyle Alexander,"Cohen, Ponce and Lee Bank",6864287157,033642833,444821.34,,2025-09-08T02:22:50
5050,Bridget Frey,Abbott-Miller Bank,5401470001,073975311,882851.37,,2025-09-08T02:22:50
5051,Jeffrey Gonzalez,Madden LLC Bank,3079577311,041753507,918209.66,,2025-09-08T02:22:50
5052,Rodney Conrad,"Rodriguez, Owen and Johnston Bank",2687966397,070091078,165589.17,,2025-09-08T02:22:50
5053,Roy Hayden,"Young, Anderson and Spears Bank",7838127921,098516917,388184.54,,2025-09-08T02:22:50
5054,Victoria Campos,"Henson, Oneal and Rosario Bank",8403990906,062258599,109674.25,,2025-09-08T02:22:50
5055,Steven Phillips,Chen LLC Bank,9808886199,024000141,860610.63,,2025-09-08T02:22:50
5056,David Riley,Clark-Mitchell Bank,6907773875,038486926,696444.62,,2025-09-08T02:22:50
5057,Carolyn Keller,Peterson and Sons Bank,7729852432,125591232,746510.82,,2025-09-08T02:22:50
5058,Matthew Johnson,"Larson, Baker and Rangel Bank",2606039768,052062850,136136.2,,2025-09-08T02:22:50
5059,William Moore,Green-Mendoza Bank,3061997684,061396782,526406.89,,2025-09-08T02:22:50
5060,Daisy Johnson,Mckinney-Gomez Bank,8994620798,102558036,673198.39,,2025-09-08T02:22:50
5061,Jessica Green,Calhoun-Scott Bank,8153516832,126304978,770794.8,,2025-09-08T02:22:50
5062,Andrea Moore,Stokes Group Bank,3837880332,047840511,278693.03,,2025-09-08T02:22:50
5063,Stephen Murillo,Rodriguez-Lane Bank,2669988422,101299118,559056.51,,2025-09-08T02:22:50
5064,Ashley Stevens,Murillo-Sweeney Bank,4502742236,054944329,230553.79,,2025-09-08T02:22:50
5065,Amanda Robertson,"Watkins, Stafford and Brown Bank",9461179630,076073029,775156.81,,2025-09-08T02:22:50
5066,Terri White,"Cole, Ray and Ramirez Bank",7067089163,074221365,897243.06,,2025-09-08T02:22:50
5067,Erica Miller MD,Ramirez PLC Bank,5523763160,015604750,823274.41,,2025-09-08T02:22:50
5068,Sherry Griffith,"Moore, Maynard and Harris Bank",1666273863,062106612,926759.35,,2025-09-08T02:22:50
5069,Amanda Morton,Cantu and Sons Bank,0401207368,042450032,387287.57,,2025-09-08T02:22:50
5070,Matthew Cole,Jackson-Mata Bank,3838328547,043716649,815739.7,,2025-09-08T02:22:50
5071,David Jefferson,"Crawford, Peters and Hayes Bank",1961585684,097071518,801008.95,,2025-09-08T02:22:50
5072,Corey Watkins,Combs Ltd Bank,5693199419,072967294,602979.12,,2025-09-08T02:22:50
5073,Tyler Rhodes,"Chavez, Jones and Baker Bank",6530856622,100711231,868230.94,,2025-09-08T02:22:50
5074,Crystal Anderson,Davis Ltd Bank,8084898207,097736549,810764.18,,2025-09-08T02:22:50
5075,Erica Hughes,"Harris, Miles and Richardson Bank",6965145955,019495237,113177.84,,2025-09-08T02:22:50
5076,Francis Lucas,Taylor-Bowman Bank,1729374256,120726730,325557.34,,2025-09-08T02:22:50
5077,Laura Lynch,Smith-Williams Bank,3280491647,037888156,907988.45,,2025-09-08T02:22:50
5078,Natalie Gutierrez,Zuniga-Hendrix Bank,5913756719,025160446,922596.43,,2025-09-08T02:22:50
5079,Susan Stokes,Snow Ltd Bank,2416156332,053315739,311903.7,,2025-09-08T02:22:50
5080,Virginia Burch,Bass-Hanna Bank,2700129183,111598469,664068.38,,2025-09-08T02:22:50
5081,Nicholas Juarez,"Velez, Perez and English Bank",6479577068,106939525,822735.04,,2025-09-08T02:22:50
5082,Brian Hensley,"Flores, Aguilar and Harris Bank",2353426357,077203542,594390.98,,2025-09-08T02:22:50
5083,Dr. Heather Mitchell DDS,Mitchell-Sanchez Bank,3886581331,119560648,466924.93,,2025-09-08T02:22:50
5084,Angela Price,"Hernandez, Jones and Lopez Bank",2804358644,040205522,431147.6,,2025-09-08T02:22:50
5085,Natasha Thomas,Graves-Wolfe Bank,7475794760,039805360,996347.57,,2025-09-08T02:22:50
5086,Erin Kelly,Mcfarland-Le Bank,3934124478,086270184,486595.81,,2025-09-08T02:22:50
5087,Shawn Miller,Trujillo Ltd Bank,0486444296,082747297,519668.88,,2025-09-08T02:22:50
5088,Krystal Lowe,Parker and Sons Bank,4842675800,110106577,581054.11,,2025-09-08T02:22:50
5089,Heather Winters,Johns LLC Bank,4021991753,053278368,569748.78,,2025-09-08T02:22:50
5090,Paul Lee PhD,Ray-Lopez Bank,3957505633,113253964,855772.94,,2025-09-08T02:22:50
5091,Jonathan Wright,"Johnson, Gonzalez and Acosta Bank",9071379885,031983620,840400.07,,2025-09-08T02:22:50
5092,Jason Mcdonald DDS,"Williams, Robbins and Vargas Bank",7516838444,102254385,529149.34,,2025-09-08T02:22:50
5093,Frederick Rodriguez,"Johnson, Horne and Jones Bank",6955227780,090958528,900210.54,,2025-09-08T02:22:50
5094,Adrienne Rose,Phillips-Ochoa Bank,5424822769,111257881,611169.82,,2025-09-08T02:22:50
5095,Toni Taylor,Campos and Sons Bank,1167084839,067814271,928569.94,,2025-09-08T02:22:50
5096,Bryan Lee,"Johnson, Green and Thomas Bank",0596764338,023429671,681984.34,,2025-09-08T02:22:50
5097,Robert Rogers,"Mitchell, Nielsen and Gould Bank",1966349766,080068101,860799.57,,2025-09-08T02:22:50
5098,Anthony Burns,Rice Inc Bank,9158332393,070993082,797281.1,,2025-09-08T02:22:50
5099,Kyle Price,White-Franklin Bank,9204146911,073749440,612366.12,,2025-09-08T02:22:50
5100,Richard Gordon,Hurley Group Bank,3008513802,066309606,280803.79,,2025-09-08T02:22:50
5101,Maria Black,White-Craig Bank,5021216888,089373169,166737.75,,2025-09-08T02:22:50
5102,Bobby Strickland,"Robertson, Matthews and Wagner Bank",9247712880,062751038,942430.81,,2025-09-08T02:22:50
5103,Holly Fox,"Cole, Wilson and Stewart Bank",3175710053,053539641,673394.64,,2025-09-08T02:22:50
5104,Richard Moses,Wright Inc Bank,2139288195,036089914,257960.55,,2025-09-08T02:22:50
5105,Samantha Holmes,Williams-Wright Bank,3007191997,094751640,611038.4,,2025-09-08T02:22:50
5106,Dawn Gonzales,Hubbard-Day Bank,7047911322,013250164,519054.25,,2025-09-08T02:22:50
5107,Devin Mcdowell,Strickland LLC Bank,1797100645,066837288,650281.11,,2025-09-08T02:22:50
5108,Natalie Sandoval,"Marshall, Bryant and Brown Bank",4283691859,015427898,878088.42,,2025-09-08T02:22:50
5109,Parker Hoffman,Woods-Wood Bank,2352543848,101625656,984506.11,,2025-09-08T02:22:50
5110,Barbara Olson,Rice-Castaneda Bank,7062567375,051860778,185075.82,,2025-09-08T02:22:50
5111,Adam Johnson,"Guerrero, Kennedy and Quinn Bank",8462989506,097932327,105276.8,,2025-09-08T02:22:50
5112,Jason Sloan,Cooper Group Bank,8028608206,088987158,502016.12,,2025-09-08T02:22:50
5113,Teresa Lee,"Howell, Lyons and Johnson Bank",3448738451,055692382,547383.19,,2025-09-08T02:22:50
5114,Mary Thompson,"Bailey, Velez and Adams Bank",1293436773,058823145,370872.91,,2025-09-08T02:22:50
5115,April Cowan,Baker Inc Bank,2424717011,029074648,816497.15,,2025-09-08T02:22:50
5116,Mary Oneal,Norman Inc Bank,7870116541,128631092,771683.68,,2025-09-08T02:22:50
5117,Kyle Fowler,Alexander-Rice Bank,9537173408,025966718,277753.42,,2025-09-08T02:22:50
5118,Julie Frye,Williams Inc Bank,4587772884,126145195,113483.83,,2025-09-08T02:22:50
5119,Krista Lucas,"Frazier, Lawrence and Patterson Bank",5913103644,065824072,307580.99,,2025-09-08T02:22:50
5120,Joan Campbell,Turner-Jackson Bank,5833690857,054760820,218513.97,,2025-09-08T02:22:50
5121,Katie Marshall,Mendez-Thompson Bank,9260465368,099237169,230920.88,,2025-09-08T02:22:50
5122,Grace Garcia,Jackson and Sons Bank,9445686818,064615046,959751.97,,2025-09-08T02:22:50
5123,Emily Ball,Sparks-Ward Bank,1728437479,046509196,954983.53,,2025-09-08T02:22:50
5124,Catherine Ortiz,Cox Inc Bank,1570170801,085689776,717263.54,,2025-09-08T02:22:50
5125,Kimberly Richards,"Rodgers, Reed and Elliott Bank",1004715076,061614257,358862,,2025-09-08T02:22:50
5126,Robert Johnson,"Bonilla, Oliver and Brewer Bank",7056752442,013726245,799333.26,,2025-09-08T02:22:50
5127,Tasha Mcintyre,Bennett-Smith Bank,5943708496,104573695,842824.43,,2025-09-08T02:22:50
5128,Sharon Hayes DDS,"Russo, Thomas and Dunn Bank",8536184820,066521154,725392.36,,2025-09-08T02:22:50
5129,Cristina Shields,"Rogers, Snyder and Garcia Bank",1386019757,042360818,428976.75,,2025-09-08T02:22:50
5130,William Hill,"Shields, West and Hall Bank",1878765889,055939731,887926.84,,2025-09-08T02:22:50
5131,Jon Rodgers,"Mcgee, Chang and Bowman Bank",9508639784,021677645,913277.48,,2025-09-08T02:22:50
5132,John Miller,Jackson PLC Bank,4049293349,074783104,215329.1,,2025-09-08T02:22:50
5133,Tammy Johnson,"Ford, Hill and Wood Bank",2377913307,080342940,117195.62,,2025-09-08T02:22:50
5134,Adam Johnston,"Rhodes, Mathews and Myers Bank",2166391525,080709237,473611.5,,2025-09-08T02:22:50
5135,James Jones,Rodriguez PLC Bank,0810424282,056745681,367823.28,,2025-09-08T02:22:50
5136,Jordan Hall,"Clark, Newman and Zimmerman Bank",0769298147,079674852,116654,,2025-09-08T02:22:50
5137,Sarah Harris,"Patel, Nolan and Garcia Bank",5201727084,029138584,196154.89,,2025-09-08T02:22:50
5138,Gerald Moody,Beard and Sons Bank,3098833536,068299594,118427.82,,2025-09-08T02:22:50
5139,Gregory Carter,Simmons-Lucas Bank,0568076369,110783071,993453.08,,2025-09-08T02:22:50
5140,Richard Saunders,Sanchez LLC Bank,4058715208,071647007,949442.4,,2025-09-08T02:22:50
5141,Brad Lopez,Foley-Mendez Bank,3708052664,106184118,238749.07,,2025-09-08T02:22:50
5142,Jason Ballard,Hernandez LLC Bank,4456572434,066287582,758868.61,,2025-09-08T02:22:50
5143,Anna Aguilar,Guerra LLC Bank,9258270355,012891045,927137.42,,2025-09-08T02:22:50
5144,Randy Baker,"Henry, Bright and Hubbard Bank",4553970469,124339013,133229.08,,2025-09-08T02:22:50
5145,Kevin Leach,"Haynes, Ruiz and Ramirez Bank",2747337841,051715001,175472.56,,2025-09-08T02:22:50
5146,Jesse Simpson,Miller-Mccullough Bank,3214398863,053364382,175149.92,,2025-09-08T02:22:50
5147,Anne Levine,Ferguson Inc Bank,8062420170,052173668,773299.09,,2025-09-08T02:22:50
5148,Michaela Fernandez,Hernandez Inc Bank,3761257486,043025518,417823.17,,2025-09-08T02:22:50
5149,Kelsey Jones,Stone-Baker Bank,9022355014,025402780,286311.21,,2025-09-08T02:22:50
5150,Cheryl Collins,Hooper PLC Bank,5229819432,093740131,625849.69,,2025-09-08T02:22:50
5151,Debra Suarez,Stokes PLC Bank,6364669416,087173798,893393.55,,2025-09-08T02:22:50
5152,Dr. Alexandra David,Horton Group Bank,6383099238,114608987,410746.54,,2025-09-08T02:22:50
5153,Kristina Jensen,Armstrong Inc Bank,5828545319,014186198,208636.91,,2025-09-08T02:22:50
5154,Joe Benitez,Ross-Long Bank,6294741294,095531403,792598.87,,2025-09-08T02:22:50
5155,Becky Burton,Perry-Smith Bank,1684392745,128840210,979860.31,,2025-09-08T02:22:50
5156,Hannah Hood,Garcia PLC Bank,6109616368,123098957,510508.87,,2025-09-08T02:22:50
5157,Keith Ruiz,Williams and Sons Bank,3959063975,120170292,604626.09,,2025-09-08T02:22:50
5158,Cindy Dyer,"Williams, Adams and Gibson Bank",6245082364,081354791,440413.35,,2025-09-08T02:22:50
5159,Katherine Shelton,Meyers-Bonilla Bank,9500361841,047051261,443674.37,,2025-09-08T02:22:50
5160,Debbie George,Lopez Inc Bank,1597828395,083523494,563768.63,,2025-09-08T02:22:50
5161,Cody Duran,Park Inc Bank,5763298192,036386714,945087.67,,2025-09-08T02:22:50
5162,Brandy Brown,Cruz-Robinson Bank,6406351419,065554135,978309.85,,2025-09-08T02:22:50
5163,Valerie Mills,"Harris, Reynolds and Roberson Bank",5905668046,060473583,212731.49,,2025-09-08T02:22:50
5164,Linda Flowers,Moss LLC Bank,6236240368,105223708,298153.08,,2025-09-08T02:22:50
5165,Steven Byrd,Calderon PLC Bank,4453214757,083230169,843101.28,,2025-09-08T02:22:50
5166,Melissa Hunt,Fischer Inc Bank,0309063842,046838430,230155.16,,2025-09-08T02:22:50
5167,Shannon Wallace,"Suarez, Morgan and Maynard Bank",5730106745,126287118,715570.92,,2025-09-08T02:22:50
5168,Morgan Martinez,Hall-Cook Bank,6001232625,026061706,901552.82,,2025-09-08T02:22:50
5169,Edward Hoover,Yates-Nielsen Bank,0107750816,087829495,326453.42,,2025-09-08T02:22:50
5170,Sarah Bell,"Cole, Odom and Walker Bank",4574363781,129633303,196674.12,,2025-09-08T02:22:50
5171,Jacob Spears,"Floyd, Gordon and Holden Bank",5759348377,099261452,517399.84,,2025-09-08T02:22:50
5172,Peggy Dudley,Lewis Ltd Bank,8800584660,026944098,713917.11,,2025-09-08T02:22:50
5173,Richard Marshall,"Miranda, Foster and Bradley Bank",3441591346,074352386,150280.25,,2025-09-08T02:22:50
5174,Katie Payne,Johnson and Sons Bank,4385135569,035887531,121796.5,,2025-09-08T02:22:50
5175,Stephanie Price,Hart-Davis Bank,9977596908,103270122,343136.71,,2025-09-08T02:22:50
5176,Sarah Peck,Wheeler-Walton Bank,9201643450,041659708,479078.7,,2025-09-08T02:22:50
5177,Laura Roberts,Moore-Martinez Bank,4424246937,105925145,763408.06,,2025-09-08T02:22:50
5178,Rebekah Nelson DDS,"Myers, Schneider and Davis Bank",8416158259,059501929,682678.47,,2025-09-08T02:22:50
5179,Sandra Evans,Harvey PLC Bank,5181928034,097845032,422851.09,,2025-09-08T02:22:50
5180,Gina Pierce,Shields-Irwin Bank,9749785711,030423136,661953.98,,2025-09-08T02:22:50
5181,Ronald Kelly,Chavez Ltd Bank,0571534765,042696906,713455.61,,2025-09-08T02:22:50
5182,Carol Reid,Kim Ltd Bank,4802648664,120453621,190999.15,,2025-09-08T02:22:50
5183,Raymond Hill,Lee-Massey Bank,8891736402,018183809,563086.19,,2025-09-08T02:22:50
5184,William Aguilar,Miller-Richmond Bank,4631993221,030255689,502909.22,,2025-09-08T02:22:50
5185,Jeanne Thomas,Griffin PLC Bank,0361803618,054626278,484933.5,,2025-09-08T02:22:50
5186,Michael Irwin,"Sandoval, Johnson and Carpenter Bank",1375097777,127175203,485455.12,,2025-09-08T02:22:50
5187,Darren Gibson,Howe LLC Bank,2965543795,100570605,170840.69,,2025-09-08T02:22:50
5188,Olivia Bell,Walker-Church Bank,9556009728,085771273,623448.17,,2025-09-08T02:22:50
5189,Nicole Sanchez,"Pace, Anderson and Copeland Bank",1059199652,065215063,889474.61,,2025-09-08T02:22:50
5190,Martha Boyle,Valentine-Allen Bank,3490997607,111898075,829681.48,,2025-09-08T02:22:50
5191,Allison Fritz,"Ward, Lee and Manning Bank",0838824986,046026161,318000.52,,2025-09-08T02:22:50
5192,Theresa Lewis,Baker PLC Bank,2111497877,017136611,341641.39,,2025-09-08T02:22:50
5193,Patrick Day,Andrade-Mendez Bank,4387381079,085022676,601575.55,,2025-09-08T02:22:50
5194,Nichole Martinez,Mason PLC Bank,0527786119,085342217,213774.18,,2025-09-08T02:22:50
5195,Jay Mcdonald,Zuniga-Cook Bank,1957273281,129528405,988835.57,,2025-09-08T02:22:50
5196,Christopher Ritter,Serrano Group Bank,9812162795,017824664,620172.07,,2025-09-08T02:22:50
5197,Cory Armstrong,Roberts-Bailey Bank,8594781537,048540328,112926.31,,2025-09-08T02:22:50
5198,Edward Davis,"Green, Phillips and Fox Bank",2293243818,021319712,868607.12,,2025-09-08T02:22:50
5199,Dawn Peterson,Taylor Inc Bank,8274827952,032338850,407559.57,,2025-09-08T02:22:50
5200,Stephanie Mccarty,"Dudley, Jones and Castillo Bank",3095095504,082271417,908995.38,,2025-09-08T02:22:50
5201,Ryan Mcintosh,"Poole, York and Sanchez Bank",8425769355,119484164,531886.81,,2025-09-08T02:22:50
5202,Bailey Alvarez,Stanley-Phillips Bank,9457350829,102527290,164946.43,,2025-09-08T02:22:50
5203,Kiara Delacruz,Miller-Lloyd Bank,2454401340,048496414,814913.89,,2025-09-08T02:22:50
5204,Brendan Delacruz,"Wright, Baker and Strong Bank",7200838030,098301054,155121.36,,2025-09-08T02:22:50
5205,Joann Miller,Hughes LLC Bank,5660923277,113092523,427766.06,,2025-09-08T02:22:50
5206,Billy Newton,Martin PLC Bank,7622847478,059547323,974403.73,,2025-09-08T02:22:50
5207,Thomas Salazar,"Hernandez, Shaffer and Parrish Bank",8303564674,050625299,382124.29,,2025-09-08T02:22:50
5208,Jerry Davis,"Frye, Harper and Ward Bank",4104783837,124110371,431694.01,,2025-09-08T02:22:50
5209,Nicole Stafford,Tyler PLC Bank,2706357123,043892275,222040.07,,2025-09-08T02:22:50
5210,Sheena Garcia,Sullivan PLC Bank,6126801369,013554378,733616.99,,2025-09-08T02:22:50
5211,Maria Harper,Williams Inc Bank,7850383670,060699354,293903.79,,2025-09-08T02:22:50
5212,Gregory Briggs,Glass Inc Bank,9460102816,080078298,885568.05,,2025-09-08T02:22:50
5213,Lori Barrett,Nash-Ortiz Bank,0036818435,100199125,917854.38,,2025-09-08T02:22:50
5214,Aaron Butler,Martinez PLC Bank,3989743235,119332724,469804.68,,2025-09-08T02:22:50
5215,Richard Smith,Stanley-Freeman Bank,0925046856,045396643,972552.45,,2025-09-08T02:22:50
5216,Alyssa Brown,Shelton LLC Bank,9193606267,036215335,808315.48,,2025-09-08T02:22:50
5217,Adrian Campbell,Henderson-Jones Bank,3096296837,106472545,512885.89,,2025-09-08T02:22:50
5218,Adam Gonzalez,"Graham, Drake and Chen Bank",2604581268,049282685,946954.14,,2025-09-08T02:22:50
5219,Cynthia Huang,"Gutierrez, Manning and Moss Bank",3319948691,098244878,921343.57,,2025-09-08T02:22:50
5220,Amanda Johnson,Hodges Inc Bank,4155877181,026572473,385826.13,,2025-09-08T02:22:50
5221,Adam Cook,"Armstrong, Davis and Fletcher Bank",7675516652,105528966,983255.6,,2025-09-08T02:22:50
5222,John Rich,Smith-Craig Bank,0874662017,061380358,243701.97,,2025-09-08T02:22:50
5223,James Wilson,Stokes Group Bank,4795202122,015843812,174811.98,,2025-09-08T02:22:50
5224,David Hughes,Kennedy Inc Bank,7603119293,020331568,740852.2,,2025-09-08T02:22:50
